Mid,Date,Opponent,Event,Leg,Player,Won,Darts,CheckoutValue,StartScore
MByQrYPm_1782268283028,2026-06-23,Alex Boag-Munroe,,2,Opponent,1,23,10,501
MByQrYPm_1782268283028,2026-06-23,Alex Boag-Munroe,,2,You,0,,,501
MByQrYPm_1782268283028,2026-06-23,Alex Boag-Munroe,,3,Opponent,1,26,12,501
MByQrYPm_1782268283028,2026-06-23,Alex Boag-Munroe,,3,You,0,,,501
MByQrYPm_1782268283028,2026-06-23,Alex Boag-Munroe,,4,Opponent,1,30,64,501
MByQrYPm_1782268283028,2026-06-23,Alex Boag-Munroe,,4,You,0,,,501
lzqFBOVy_1782265628886,2026-06-23,Alex Boag-Munroe,,1,Opponent,1,37,2,501
lzqFBOVy_1782265628886,2026-06-23,Alex Boag-Munroe,,1,You,0,,,501
lzqFBOVy_1782265628886,2026-06-23,Alex Boag-Munroe,,2,Opponent,0,,,501
lzqFBOVy_1782265628886,2026-06-23,Alex Boag-Munroe,,2,You,1,31,32,501
lzqFBOVy_1782265628886,2026-06-23,Alex Boag-Munroe,,3,Opponent,1,28,36,501
lzqFBOVy_1782265628886,2026-06-23,Alex Boag-Munroe,,3,You,0,,,501
lzqFBOVy_1782265628886,2026-06-23,Alex Boag-Munroe,,4,Opponent,1,35,8,501
lzqFBOVy_1782265628886,2026-06-23,Alex Boag-Munroe,,4,You,0,,,501
XjjGvc1Q_1782604165267,2026-06-27,Braden Hinely,,1,You,0,,,501
XjjGvc1Q_1782604165267,2026-06-27,Braden Hinely,,1,Opponent,1,43,16,501
XjjGvc1Q_1782604165267,2026-06-27,Braden Hinely,,2,You,1,31,10,501
XjjGvc1Q_1782604165267,2026-06-27,Braden Hinely,,2,Opponent,0,,,501
XjjGvc1Q_1782604165267,2026-06-27,Braden Hinely,,3,You,1,61,4,501
XjjGvc1Q_1782604165267,2026-06-27,Braden Hinely,,3,Opponent,0,,,501
a5QakQ0s_1782606621560,2026-06-27,Braden Hinely,,1,You,1,45,38,501
a5QakQ0s_1782606621560,2026-06-27,Braden Hinely,,1,Opponent,0,,,501
a5QakQ0s_1782606621560,2026-06-27,Braden Hinely,,2,You,0,,,501
a5QakQ0s_1782606621560,2026-06-27,Braden Hinely,,2,Opponent,1,36,36,501
a5QakQ0s_1782606621560,2026-06-27,Braden Hinely,,3,You,0,,,501
a5QakQ0s_1782606621560,2026-06-27,Braden Hinely,,3,Opponent,1,37,16,501
2QM5yQkB_1782674443671,2026-06-28,Zak Louw,DTT UNDER 55 AVERAGE CASH MAJOR,1,You,1,39,40,501
2QM5yQkB_1782674443671,2026-06-28,Zak Louw,DTT UNDER 55 AVERAGE CASH MAJOR,1,Opponent,0,,,501
2QM5yQkB_1782674443671,2026-06-28,Zak Louw,DTT UNDER 55 AVERAGE CASH MAJOR,2,You,0,,,501
2QM5yQkB_1782674443671,2026-06-28,Zak Louw,DTT UNDER 55 AVERAGE CASH MAJOR,2,Opponent,1,30,69,501
2QM5yQkB_1782674443671,2026-06-28,Zak Louw,DTT UNDER 55 AVERAGE CASH MAJOR,3,You,1,34,28,501
2QM5yQkB_1782674443671,2026-06-28,Zak Louw,DTT UNDER 55 AVERAGE CASH MAJOR,3,Opponent,0,,,501
3N4UZ3YR_1782675577868,2026-06-28,Shaun White,DTT UNDER 55 AVERAGE CASH MAJOR,1,Opponent,1,27,93,501
3N4UZ3YR_1782675577868,2026-06-28,Shaun White,DTT UNDER 55 AVERAGE CASH MAJOR,1,You,0,,,501
3N4UZ3YR_1782675577868,2026-06-28,Shaun White,DTT UNDER 55 AVERAGE CASH MAJOR,2,Opponent,0,,,501
3N4UZ3YR_1782675577868,2026-06-28,Shaun White,DTT UNDER 55 AVERAGE CASH MAJOR,2,You,1,28,40,501
3N4UZ3YR_1782675577868,2026-06-28,Shaun White,DTT UNDER 55 AVERAGE CASH MAJOR,3,Opponent,1,26,8,501
3N4UZ3YR_1782675577868,2026-06-28,Shaun White,DTT UNDER 55 AVERAGE CASH MAJOR,3,You,0,,,501
DWAurims_1782671093907,2026-06-28,Alex Boag-Munroe,DTT UNDER 55 AVERAGE CASH MAJOR,1,Opponent,0,,,501
DWAurims_1782671093907,2026-06-28,Alex Boag-Munroe,DTT UNDER 55 AVERAGE CASH MAJOR,1,You,1,35,8,501
DWAurims_1782671093907,2026-06-28,Alex Boag-Munroe,DTT UNDER 55 AVERAGE CASH MAJOR,2,Opponent,1,41,46,501
DWAurims_1782671093907,2026-06-28,Alex Boag-Munroe,DTT UNDER 55 AVERAGE CASH MAJOR,2,You,0,,,501
DWAurims_1782671093907,2026-06-28,Alex Boag-Munroe,DTT UNDER 55 AVERAGE CASH MAJOR,3,Opponent,1,49,2,501
DWAurims_1782671093907,2026-06-28,Alex Boag-Munroe,DTT UNDER 55 AVERAGE CASH MAJOR,3,You,0,,,501
e5IfotoJ_1782672797851,2026-06-28,Ian Evans,DTT UNDER 55 AVERAGE CASH MAJOR,1,You,0,,,501
e5IfotoJ_1782672797851,2026-06-28,Ian Evans,DTT UNDER 55 AVERAGE CASH MAJOR,1,Opponent,1,37,28,501
e5IfotoJ_1782672797851,2026-06-28,Ian Evans,DTT UNDER 55 AVERAGE CASH MAJOR,2,You,1,32,5,501
e5IfotoJ_1782672797851,2026-06-28,Ian Evans,DTT UNDER 55 AVERAGE CASH MAJOR,2,Opponent,0,,,501
e5IfotoJ_1782672797851,2026-06-28,Ian Evans,DTT UNDER 55 AVERAGE CASH MAJOR,3,You,1,47,16,501
e5IfotoJ_1782672797851,2026-06-28,Ian Evans,DTT UNDER 55 AVERAGE CASH MAJOR,3,Opponent,0,,,501
skjjdpZN_1782677360709,2026-06-28,Ged Lightfoot,DTT UNDER 55 AVERAGE CASH MAJOR,1,Opponent,1,30,46,501
skjjdpZN_1782677360709,2026-06-28,Ged Lightfoot,DTT UNDER 55 AVERAGE CASH MAJOR,1,You,0,,,501
skjjdpZN_1782677360709,2026-06-28,Ged Lightfoot,DTT UNDER 55 AVERAGE CASH MAJOR,2,Opponent,1,30,24,501
skjjdpZN_1782677360709,2026-06-28,Ged Lightfoot,DTT UNDER 55 AVERAGE CASH MAJOR,2,You,0,,,501
4kP2jCgA_1782759112065,2026-06-29,Tom Tickner,DTT DEV TOUR #9,1,You,0,,,501
4kP2jCgA_1782759112065,2026-06-29,Tom Tickner,DTT DEV TOUR #9,1,Opponent,1,57,4,501
4kP2jCgA_1782759112065,2026-06-29,Tom Tickner,DTT DEV TOUR #9,2,You,0,,,501
4kP2jCgA_1782759112065,2026-06-29,Tom Tickner,DTT DEV TOUR #9,2,Opponent,1,27,47,501
7QYfRSCw_1782756243017,2026-06-29,Braden Hinely,DTT DEV TOUR #9,1,You,1,43,4,501
7QYfRSCw_1782756243017,2026-06-29,Braden Hinely,DTT DEV TOUR #9,1,Opponent,0,,,501
7QYfRSCw_1782756243017,2026-06-29,Braden Hinely,DTT DEV TOUR #9,2,You,0,,,501
7QYfRSCw_1782756243017,2026-06-29,Braden Hinely,DTT DEV TOUR #9,2,Opponent,1,34,16,501
7QYfRSCw_1782756243017,2026-06-29,Braden Hinely,DTT DEV TOUR #9,3,You,1,29,28,501
7QYfRSCw_1782756243017,2026-06-29,Braden Hinely,DTT DEV TOUR #9,3,Opponent,0,,,501
9mgOu7ai_1782757919241,2026-06-29,Kevin Newman,DTT DEV TOUR #9,1,You,1,22,10,501
9mgOu7ai_1782757919241,2026-06-29,Kevin Newman,DTT DEV TOUR #9,1,Opponent,0,,,501
9mgOu7ai_1782757919241,2026-06-29,Kevin Newman,DTT DEV TOUR #9,2,You,0,,,501
9mgOu7ai_1782757919241,2026-06-29,Kevin Newman,DTT DEV TOUR #9,2,Opponent,1,34,30,501
9mgOu7ai_1782757919241,2026-06-29,Kevin Newman,DTT DEV TOUR #9,3,You,0,,,501
9mgOu7ai_1782757919241,2026-06-29,Kevin Newman,DTT DEV TOUR #9,3,Opponent,1,26,14,501
3TrU9aSI_1782874980265,2026-06-30,Alex Boag-Munroe,,1,Opponent,0,,,501
3TrU9aSI_1782874980265,2026-06-30,Alex Boag-Munroe,,1,You,1,44,8,501
3TrU9aSI_1782874980265,2026-06-30,Alex Boag-Munroe,,2,Opponent,1,58,2,501
3TrU9aSI_1782874980265,2026-06-30,Alex Boag-Munroe,,2,You,0,,,501
3TrU9aSI_1782874980265,2026-06-30,Alex Boag-Munroe,,3,Opponent,1,40,16,501
3TrU9aSI_1782874980265,2026-06-30,Alex Boag-Munroe,,3,You,0,,,501
6fsIxcyv_1782873394403,2026-06-30,Alex Boag-Munroe,,1,Opponent,0,,,501
6fsIxcyv_1782873394403,2026-06-30,Alex Boag-Munroe,,1,You,1,40,4,501
6fsIxcyv_1782873394403,2026-06-30,Alex Boag-Munroe,,2,Opponent,0,,,501
6fsIxcyv_1782873394403,2026-06-30,Alex Boag-Munroe,,2,You,1,26,18,501
MSupfVkN_1782871303895,2026-06-30,Alex Boag-Munroe,,1,Opponent,1,44,4,501
MSupfVkN_1782871303895,2026-06-30,Alex Boag-Munroe,,1,You,0,,,501
MSupfVkN_1782871303895,2026-06-30,Alex Boag-Munroe,,2,Opponent,1,33,46,501
MSupfVkN_1782871303895,2026-06-30,Alex Boag-Munroe,,2,You,0,,,501
MSupfVkN_1782871303895,2026-06-30,Alex Boag-Munroe,,3,Opponent,1,30,58,501
MSupfVkN_1782871303895,2026-06-30,Alex Boag-Munroe,,3,You,0,,,501
4aP1L7RS_1783362291674,2026-07-06,Tom Tickner,DTT DEV TOUR #10,1,Opponent,1,43,20,501
4aP1L7RS_1783362291674,2026-07-06,Tom Tickner,DTT DEV TOUR #10,1,You,0,,,501
4aP1L7RS_1783362291674,2026-07-06,Tom Tickner,DTT DEV TOUR #10,2,Opponent,0,,,501
4aP1L7RS_1783362291674,2026-07-06,Tom Tickner,DTT DEV TOUR #10,2,You,1,35,16,501
4aP1L7RS_1783362291674,2026-07-06,Tom Tickner,DTT DEV TOUR #10,3,Opponent,0,,,501
4aP1L7RS_1783362291674,2026-07-06,Tom Tickner,DTT DEV TOUR #10,3,You,1,44,8,501
E1vprnge_1783360861113,2026-07-06,Kevin Newman,DTT DEV TOUR #10,1,Opponent,1,44,8,501
E1vprnge_1783360861113,2026-07-06,Kevin Newman,DTT DEV TOUR #10,1,You,0,,,501
E1vprnge_1783360861113,2026-07-06,Kevin Newman,DTT DEV TOUR #10,2,Opponent,0,,,501
E1vprnge_1783360861113,2026-07-06,Kevin Newman,DTT DEV TOUR #10,2,You,1,40,38,501
E1vprnge_1783360861113,2026-07-06,Kevin Newman,DTT DEV TOUR #10,3,Opponent,0,,,501
E1vprnge_1783360861113,2026-07-06,Kevin Newman,DTT DEV TOUR #10,3,You,1,41,32,501
Gzg3Lh2h_1783363730790,2026-07-06,Zak Louw,DTT DEV TOUR #10,1,You,0,,,501
Gzg3Lh2h_1783363730790,2026-07-06,Zak Louw,DTT DEV TOUR #10,1,Opponent,1,34,24,501
Gzg3Lh2h_1783363730790,2026-07-06,Zak Louw,DTT DEV TOUR #10,2,You,0,,,501
Gzg3Lh2h_1783363730790,2026-07-06,Zak Louw,DTT DEV TOUR #10,2,Opponent,1,33,61,501
fhYocEfq_1783364736394,2026-07-06,Alex Boag-Munroe,DTT DEV TOUR #10,1,Opponent,0,,,501
fhYocEfq_1783364736394,2026-07-06,Alex Boag-Munroe,DTT DEV TOUR #10,1,You,1,30,24,501
fhYocEfq_1783364736394,2026-07-06,Alex Boag-Munroe,DTT DEV TOUR #10,2,Opponent,1,41,5,501
fhYocEfq_1783364736394,2026-07-06,Alex Boag-Munroe,DTT DEV TOUR #10,2,You,0,,,501
fhYocEfq_1783364736394,2026-07-06,Alex Boag-Munroe,DTT DEV TOUR #10,3,Opponent,0,,,501
fhYocEfq_1783364736394,2026-07-06,Alex Boag-Munroe,DTT DEV TOUR #10,3,You,1,34,28,501
fhYocEfq_1783364736394,2026-07-06,Alex Boag-Munroe,DTT DEV TOUR #10,4,Opponent,1,33,73,501
fhYocEfq_1783364736394,2026-07-06,Alex Boag-Munroe,DTT DEV TOUR #10,4,You,0,,,501
fhYocEfq_1783364736394,2026-07-06,Alex Boag-Munroe,DTT DEV TOUR #10,5,Opponent,1,27,68,501
fhYocEfq_1783364736394,2026-07-06,Alex Boag-Munroe,DTT DEV TOUR #10,5,You,0,,,501
FmO4qbni_1783620136484,2026-07-09,Dave Elson,DTT WORLD CUP NIGHT #4,1,You,0,,,501
FmO4qbni_1783620136484,2026-07-09,Dave Elson,DTT WORLD CUP NIGHT #4,1,Opponent,1,22,40,501
FmO4qbni_1783620136484,2026-07-09,Dave Elson,DTT WORLD CUP NIGHT #4,2,You,0,,,501
FmO4qbni_1783620136484,2026-07-09,Dave Elson,DTT WORLD CUP NIGHT #4,2,Opponent,1,28,10,501
hhSuuDpQ_1783621642361,2026-07-09,Andy Mercier Morris,DTT WORLD CUP NIGHT #4,1,You,0,,,501
hhSuuDpQ_1783621642361,2026-07-09,Andy Mercier Morris,DTT WORLD CUP NIGHT #4,1,Opponent,1,21,58,501
hhSuuDpQ_1783621642361,2026-07-09,Andy Mercier Morris,DTT WORLD CUP NIGHT #4,2,You,0,,,501
hhSuuDpQ_1783621642361,2026-07-09,Andy Mercier Morris,DTT WORLD CUP NIGHT #4,2,Opponent,1,15,118,501
rVA5mwBn_1783620818745,2026-07-09,Edwin Iżykowski,DTT WORLD CUP NIGHT #4,1,You,0,,,501
rVA5mwBn_1783620818745,2026-07-09,Edwin Iżykowski,DTT WORLD CUP NIGHT #4,1,Opponent,1,37,32,501
rVA5mwBn_1783620818745,2026-07-09,Edwin Iżykowski,DTT WORLD CUP NIGHT #4,2,You,0,,,501
rVA5mwBn_1783620818745,2026-07-09,Edwin Iżykowski,DTT WORLD CUP NIGHT #4,2,Opponent,1,51,4,501
7DxO7ECl_1783966831771,2026-07-13,Dave Duncan,DTT DEV TOUR #11,1,Opponent,0,,,501
7DxO7ECl_1783966831771,2026-07-13,Dave Duncan,DTT DEV TOUR #11,1,You,1,40,20,501
7DxO7ECl_1783966831771,2026-07-13,Dave Duncan,DTT DEV TOUR #11,2,Opponent,1,32,60,501
7DxO7ECl_1783966831771,2026-07-13,Dave Duncan,DTT DEV TOUR #11,2,You,0,,,501
7DxO7ECl_1783966831771,2026-07-13,Dave Duncan,DTT DEV TOUR #11,3,Opponent,1,35,10,501
7DxO7ECl_1783966831771,2026-07-13,Dave Duncan,DTT DEV TOUR #11,3,You,0,,,501
OjZZnj5R_1783965698006,2026-07-13,Kevin Newman,DTT DEV TOUR #11,1,You,1,40,32,501
OjZZnj5R_1783965698006,2026-07-13,Kevin Newman,DTT DEV TOUR #11,1,Opponent,0,,,501
OjZZnj5R_1783965698006,2026-07-13,Kevin Newman,DTT DEV TOUR #11,2,You,0,,,501
OjZZnj5R_1783965698006,2026-07-13,Kevin Newman,DTT DEV TOUR #11,2,Opponent,1,28,10,501
OjZZnj5R_1783965698006,2026-07-13,Kevin Newman,DTT DEV TOUR #11,3,You,0,,,501
OjZZnj5R_1783965698006,2026-07-13,Kevin Newman,DTT DEV TOUR #11,3,Opponent,1,29,56,501
TAaFrGP4_1783968537552,2026-07-13,Dawid Siwek,DTT DEV TOUR #11,1,Opponent,1,31,8,501
TAaFrGP4_1783968537552,2026-07-13,Dawid Siwek,DTT DEV TOUR #11,1,You,0,,,501
TAaFrGP4_1783968537552,2026-07-13,Dawid Siwek,DTT DEV TOUR #11,2,Opponent,0,,,501
TAaFrGP4_1783968537552,2026-07-13,Dawid Siwek,DTT DEV TOUR #11,2,You,1,51,16,501
TAaFrGP4_1783968537552,2026-07-13,Dawid Siwek,DTT DEV TOUR #11,3,Opponent,1,28,30,501
TAaFrGP4_1783968537552,2026-07-13,Dawid Siwek,DTT DEV TOUR #11,3,You,0,,,501
LZINsLwZ_1784570482593,2026-07-20,Tom Tickner,DTT DEV TOUR #12,1,Opponent,1,27,40,501
LZINsLwZ_1784570482593,2026-07-20,Tom Tickner,DTT DEV TOUR #12,1,You,0,,,501
LZINsLwZ_1784570482593,2026-07-20,Tom Tickner,DTT DEV TOUR #12,2,Opponent,1,45,40,501
LZINsLwZ_1784570482593,2026-07-20,Tom Tickner,DTT DEV TOUR #12,2,You,0,,,501
M97OMH7B_1784571243251,2026-07-20,Edwin Iżykowski,DTT DEV TOUR #12,1,You,0,,,501
M97OMH7B_1784571243251,2026-07-20,Edwin Iżykowski,DTT DEV TOUR #12,1,Opponent,1,38,40,501
M97OMH7B_1784571243251,2026-07-20,Edwin Iżykowski,DTT DEV TOUR #12,2,You,1,23,22,501
M97OMH7B_1784571243251,2026-07-20,Edwin Iżykowski,DTT DEV TOUR #12,2,Opponent,0,,,501
M97OMH7B_1784571243251,2026-07-20,Edwin Iżykowski,DTT DEV TOUR #12,3,You,0,,,501
M97OMH7B_1784571243251,2026-07-20,Edwin Iżykowski,DTT DEV TOUR #12,3,Opponent,1,34,2,501
VAnLzdWf_1784572274040,2026-07-20,wayne green,DTT DEV TOUR #12,1,Opponent,0,,,501
VAnLzdWf_1784572274040,2026-07-20,wayne green,DTT DEV TOUR #12,1,You,1,42,36,501
VAnLzdWf_1784572274040,2026-07-20,wayne green,DTT DEV TOUR #12,2,Opponent,0,,,501
VAnLzdWf_1784572274040,2026-07-20,wayne green,DTT DEV TOUR #12,2,You,1,28,28,501
BooFUTDy_1784829590725,2026-07-23,Liam Chivers,DTT WORLD CUP FINALS NIGHT,1,Opponent,1,13,14,501
BooFUTDy_1784829590725,2026-07-23,Liam Chivers,DTT WORLD CUP FINALS NIGHT,1,You,0,,,501
BooFUTDy_1784829590725,2026-07-23,Liam Chivers,DTT WORLD CUP FINALS NIGHT,2,Opponent,1,19,32,501
BooFUTDy_1784829590725,2026-07-23,Liam Chivers,DTT WORLD CUP FINALS NIGHT,2,You,0,,,501
IhX5m28p_1784831856944,2026-07-23,Ray Plater,DTT WORLD CUP FINALS NIGHT,1,You,0,,,501
IhX5m28p_1784831856944,2026-07-23,Ray Plater,DTT WORLD CUP FINALS NIGHT,1,Opponent,1,28,2,501
IhX5m28p_1784831856944,2026-07-23,Ray Plater,DTT WORLD CUP FINALS NIGHT,2,You,0,,,501
IhX5m28p_1784831856944,2026-07-23,Ray Plater,DTT WORLD CUP FINALS NIGHT,2,Opponent,1,24,62,501
OnpcuTh8_1784831092171,2026-07-23,Neil Moore,DTT WORLD CUP FINALS NIGHT,1,Opponent,1,34,10,501
OnpcuTh8_1784831092171,2026-07-23,Neil Moore,DTT WORLD CUP FINALS NIGHT,1,You,0,,,501
OnpcuTh8_1784831092171,2026-07-23,Neil Moore,DTT WORLD CUP FINALS NIGHT,2,Opponent,1,30,50,501
OnpcuTh8_1784831092171,2026-07-23,Neil Moore,DTT WORLD CUP FINALS NIGHT,2,You,0,,,501
YqyrpxRo_1784833283557,2026-07-23,Dawid Kopelciw,DTT WORLD CUP FINALS NIGHT,1,You,1,34,8,501
YqyrpxRo_1784833283557,2026-07-23,Dawid Kopelciw,DTT WORLD CUP FINALS NIGHT,1,Opponent,0,,,501
YqyrpxRo_1784833283557,2026-07-23,Dawid Kopelciw,DTT WORLD CUP FINALS NIGHT,2,You,1,38,4,501
YqyrpxRo_1784833283557,2026-07-23,Dawid Kopelciw,DTT WORLD CUP FINALS NIGHT,2,Opponent,0,,,501
v32rEadI_1784830212931,2026-07-23,Crazy Kyle 1611,DTT WORLD CUP FINALS NIGHT,1,You,0,,,501
v32rEadI_1784830212931,2026-07-23,Crazy Kyle 1611,DTT WORLD CUP FINALS NIGHT,1,Opponent,1,23,20,501
v32rEadI_1784830212931,2026-07-23,Crazy Kyle 1611,DTT WORLD CUP FINALS NIGHT,2,You,0,,,501
v32rEadI_1784830212931,2026-07-23,Crazy Kyle 1611,DTT WORLD CUP FINALS NIGHT,2,Opponent,1,38,2,501
6KNinFlw_1784916701373,2026-07-24,Jamie Brown,DTT Wheel Of Mystery Qualifier 3,1,You,0,,,501
6KNinFlw_1784916701373,2026-07-24,Jamie Brown,DTT Wheel Of Mystery Qualifier 3,1,Opponent,1,17,40,501
6KNinFlw_1784916701373,2026-07-24,Jamie Brown,DTT Wheel Of Mystery Qualifier 3,2,You,0,,,501
6KNinFlw_1784916701373,2026-07-24,Jamie Brown,DTT Wheel Of Mystery Qualifier 3,2,Opponent,1,27,74,501
6KNinFlw_1784916701373,2026-07-24,Jamie Brown,DTT Wheel Of Mystery Qualifier 3,3,You,0,,,501
6KNinFlw_1784916701373,2026-07-24,Jamie Brown,DTT Wheel Of Mystery Qualifier 3,3,Opponent,1,27,5,501
AmToulGe_1784917282436,2026-07-24,Ged Lightfoot,DTT Wheel Of Mystery Qualifier 3,1,Opponent,0,,,501
AmToulGe_1784917282436,2026-07-24,Ged Lightfoot,DTT Wheel Of Mystery Qualifier 3,1,You,1,28,40,501
AmToulGe_1784917282436,2026-07-24,Ged Lightfoot,DTT Wheel Of Mystery Qualifier 3,2,Opponent,1,33,32,501
AmToulGe_1784917282436,2026-07-24,Ged Lightfoot,DTT Wheel Of Mystery Qualifier 3,2,You,0,,,501
AmToulGe_1784917282436,2026-07-24,Ged Lightfoot,DTT Wheel Of Mystery Qualifier 3,3,Opponent,1,25,32,501
AmToulGe_1784917282436,2026-07-24,Ged Lightfoot,DTT Wheel Of Mystery Qualifier 3,3,You,0,,,501
AmToulGe_1784917282436,2026-07-24,Ged Lightfoot,DTT Wheel Of Mystery Qualifier 3,4,Opponent,0,,,501
AmToulGe_1784917282436,2026-07-24,Ged Lightfoot,DTT Wheel Of Mystery Qualifier 3,4,You,1,59,4,501
AmToulGe_1784917282436,2026-07-24,Ged Lightfoot,DTT Wheel Of Mystery Qualifier 3,5,Opponent,1,24,6,501
AmToulGe_1784917282436,2026-07-24,Ged Lightfoot,DTT Wheel Of Mystery Qualifier 3,5,You,0,,,501
YPoRhgLx_1784920453794,2026-07-24,Zak Louw,DTT Wheel Of Mystery Qualifier 3,1,Opponent,1,31,14,501
YPoRhgLx_1784920453794,2026-07-24,Zak Louw,DTT Wheel Of Mystery Qualifier 3,1,You,0,,,501
YPoRhgLx_1784920453794,2026-07-24,Zak Louw,DTT Wheel Of Mystery Qualifier 3,2,Opponent,1,20,57,501
YPoRhgLx_1784920453794,2026-07-24,Zak Louw,DTT Wheel Of Mystery Qualifier 3,2,You,0,,,501
YPoRhgLx_1784920453794,2026-07-24,Zak Louw,DTT Wheel Of Mystery Qualifier 3,3,Opponent,1,27,42,501
YPoRhgLx_1784920453794,2026-07-24,Zak Louw,DTT Wheel Of Mystery Qualifier 3,3,You,0,,,501
q2Ov1Qs9_1784918966939,2026-07-24,Edwin Iżykowski,DTT Wheel Of Mystery Qualifier 3,1,You,0,,,501
q2Ov1Qs9_1784918966939,2026-07-24,Edwin Iżykowski,DTT Wheel Of Mystery Qualifier 3,1,Opponent,1,31,14,501
q2Ov1Qs9_1784918966939,2026-07-24,Edwin Iżykowski,DTT Wheel Of Mystery Qualifier 3,2,You,1,54,5,501
q2Ov1Qs9_1784918966939,2026-07-24,Edwin Iżykowski,DTT Wheel Of Mystery Qualifier 3,2,Opponent,0,,,501
q2Ov1Qs9_1784918966939,2026-07-24,Edwin Iżykowski,DTT Wheel Of Mystery Qualifier 3,3,You,1,36,4,501
q2Ov1Qs9_1784918966939,2026-07-24,Edwin Iżykowski,DTT Wheel Of Mystery Qualifier 3,3,Opponent,0,,,501
q2Ov1Qs9_1784918966939,2026-07-24,Edwin Iżykowski,DTT Wheel Of Mystery Qualifier 3,4,You,0,,,501
q2Ov1Qs9_1784918966939,2026-07-24,Edwin Iżykowski,DTT Wheel Of Mystery Qualifier 3,4,Opponent,1,34,22,501
q2Ov1Qs9_1784918966939,2026-07-24,Edwin Iżykowski,DTT Wheel Of Mystery Qualifier 3,5,You,0,,,501
q2Ov1Qs9_1784918966939,2026-07-24,Edwin Iżykowski,DTT Wheel Of Mystery Qualifier 3,5,Opponent,1,38,20,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,1,Opponent,0,,,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,1,You,1,82,6,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,2,Opponent,1,42,4,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,2,You,0,,,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,3,Opponent,1,32,16,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,3,You,0,,,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,4,Opponent,0,,,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,4,You,1,47,10,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,5,Opponent,0,,,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,5,You,1,43,16,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,6,Opponent,1,39,38,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,6,You,0,,,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,7,Opponent,1,29,5,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,7,You,0,,,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,8,Opponent,1,47,8,501
gX4qEMhf_1785175345336,2026-07-27,Bennie Copeland,DTT DEV TOUR SEASON ONE FINALS NIGHT,8,You,0,,,501
EsnEKxug_1785435917375,2026-07-30,Dave Elson,DTT Thursday Throwdown 6,1,You,0,,,501
EsnEKxug_1785435917375,2026-07-30,Dave Elson,DTT Thursday Throwdown 6,1,Opponent,1,32,40,501
EsnEKxug_1785435917375,2026-07-30,Dave Elson,DTT Thursday Throwdown 6,2,You,0,,,501
EsnEKxug_1785435917375,2026-07-30,Dave Elson,DTT Thursday Throwdown 6,2,Opponent,1,21,50,501
GCJHGx7A_1785435377887,2026-07-30,Bjørn Sotkajærvi,DTT Thursday Throwdown 6,1,Opponent,1,23,16,501
GCJHGx7A_1785435377887,2026-07-30,Bjørn Sotkajærvi,DTT Thursday Throwdown 6,1,You,0,,,501
GCJHGx7A_1785435377887,2026-07-30,Bjørn Sotkajærvi,DTT Thursday Throwdown 6,2,Opponent,1,23,32,501
GCJHGx7A_1785435377887,2026-07-30,Bjørn Sotkajærvi,DTT Thursday Throwdown 6,2,You,0,,,501
nFGFYe6D_1785434421286,2026-07-30,Liam Chivers,DTT Thursday Throwdown 6,1,Opponent,1,26,32,501
nFGFYe6D_1785434421286,2026-07-30,Liam Chivers,DTT Thursday Throwdown 6,1,You,0,,,501
nFGFYe6D_1785434421286,2026-07-30,Liam Chivers,DTT Thursday Throwdown 6,2,Opponent,1,28,40,501
nFGFYe6D_1785434421286,2026-07-30,Liam Chivers,DTT Thursday Throwdown 6,2,You,0,,,501
lGCF6wqT_1785639912614,2026-08-01,Alex Boag-Munroe,,1,Opponent,1,30,36,501
lGCF6wqT_1785639912614,2026-08-01,Alex Boag-Munroe,,1,You,0,,,501
